sha256,duplicate_count,total_wasted_bytes,paths,category
3541739cb3f536a4dc222f91bfecf127c1acaea8b16af1ccf603c8e3a11e4428,4,4128,backup_temp/storage/real_chrome_profile/Default/Web Applications/Manifest Resources/kefjledonklijopmnomlcbpllchaibag/Icons/64.png | chrome_mapper_profile/Default/Web Applications/Manifest Resources/kefjledonklijopmnomlcbpllchaibag/Icons/64.png | storage/browser_session/Default/Web Applications/Manifest Resources/kefjledonklijopmnomlcbpllchaibag/Icons/64.png | storage/real_chrome_profile/Default/Web Applications/Manifest Resources/kefjledonklijopmnomlcbpllchaibag/Icons/64.png,LIKELY_SAFE
37658c7a68a426b5b7b07267bf9a69d4bf33a04f32c5074649351d23de3e49ff,2,2743,backup_temp/core/handoff_generator.py | core/handoff_generator.py,LIKELY_SAFE
888c40690868b5287a4cb2d411f2ffca75367f311ec87333f4970be3a99484b8,2,2741,venv/Lib/site-packages/pkg_resources/_vendor/importlib_resources/_common.py | venv/Lib/site-packages/setuptools/_vendor/importlib_resources/_common.py,LIKELY_SAFE
69d91ec790e95707e4ff80bdec4c534a2de788162433846a3fcc475ae82d3038,4,4101,project_brain/topic_universe_results/topic_universe_2c609f41d0bc.csv | project_brain/topic_universe_results/topic_universe_b3415e28be02.csv | project_brain/topic_universe_results/topic_universe_f8147ce432d4.csv | project_brain/topic_universe_results/topic_universe_feedb2d8c115.csv,LIKELY_SAFE
9c504218cbc89a096baa06246fd68f80e8faf3e87ac5bc3e71af785cebf5fb3b,2,2706,venv/Lib/site-packages/pkg_resources/_vendor/importlib_resources/_compat.py | venv/Lib/site-packages/setuptools/_vendor/importlib_resources/_compat.py,LIKELY_SAFE
d0e2ad3b271802624b03cf0780c9f993fe57512cfafa3821296358671815db7d,2,2693,backup_temp/storage/browser_session/Default/Code Cache/js/812f27e02a86b236_0 | storage/browser_session/Default/Code Cache/js/812f27e02a86b236_0,LIKELY_SAFE
98ae28b257159bc8881192dd7b24a349789bb1b0729d57a86fb8a15d474cbdf8,3,3584,backup_temp/storage/real_chrome_profile/OnDeviceHeadSuggestModel/20251024.824731831.14/_metadata/verified_contents.json | chrome_mapper_profile/OnDeviceHeadSuggestModel/20251024.824731831.14/_metadata/verified_contents.json | storage/real_chrome_profile/OnDeviceHeadSuggestModel/20251024.824731831.14/_metadata/verified_contents.json,LIKELY_SAFE
c0a776448a258efd47065bf3f4b45260d1b4cb431d57ecc97995e122249081f6,4,4023,backup_temp/storage/real_chrome_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.104.1_0/_locales/ru/messages.json | chrome_mapper_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/ru/messages.json | storage/browser_session/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/ru/messages.json | storage/real_chrome_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/ru/messages.json,LIKELY_SAFE
9432c8c346f3afebeb4f0625fdf755a820955f627b9260844c83d088551727a7,2,2676,backup_temp/storage/browser_session/Default/Code Cache/js/60100a2377d28a08_0 | storage/browser_session/Default/Code Cache/js/60100a2377d28a08_0,LIKELY_SAFE
54c040ee0e23c3878308a505e28a6c616a321adae3690695b37af7b86a1a0e3c,3,3556,backup_temp/storage/real_chrome_profile/CaptchaProviders/8.5419.4434/_metadata/verified_contents.json | chrome_mapper_profile/CaptchaProviders/8.5419.4434/_metadata/verified_contents.json | storage/real_chrome_profile/CaptchaProviders/8.5419.4434/_metadata/verified_contents.json,LIKELY_SAFE
9fa26ff09f6acde2457ed366c0c4124b6cac1435d0c4fd8a870a0c090417da19,4,3999,backup_temp/storage/real_chrome_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.104.1_0/_locales/uk/messages.json | chrome_mapper_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/uk/messages.json | storage/browser_session/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/uk/messages.json | storage/real_chrome_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/uk/messages.json,LIKELY_SAFE
2dc1fe79f311a50585ea15da716f97ccec6624fad77ede04e45a584ff0feda4d,2,2663,backup_temp/engines/viral_hook_engine.py | engines/viral_hook_engine.py,LIKELY_SAFE
3ef77e13e65cf27af2cc4d65285fbb5ee9c1eb90746559a07a9df676471fcdab,2,2658,backup_temp/engines/smart_transition_engine.py | engines/smart_transition_engine.py,LIKELY_SAFE
7b6a0e35b924a1a8ec78a59d4d5ead7cb73fcfe03d946c3a4a70ba17f81ade03,3,3540,backup_temp/storage/real_chrome_profile/AmountExtractionHeuristicRegexes/4/_metadata/verified_contents.json | chrome_mapper_profile/AmountExtractionHeuristicRegexes/4/_metadata/verified_contents.json | storage/real_chrome_profile/AmountExtractionHeuristicRegexes/4/_metadata/verified_contents.json,LIKELY_SAFE
97d39bb7ce9d2121a7277a5b24a0a648064f528c585397ee65edc85a28a8b4c9,3,3538,outputs/runs/20260613_090837_f48562d3/timeline/environment_timeline.json | outputs/runs/20260613_090916_80d6f2e2/timeline/environment_timeline.json | outputs/runs/20260613_091042_148bc322/timeline/environment_timeline.json,LIKELY_SAFE
48264eccb505f5c0eb1e0d8ddabf79e4fd664018dce8f65642e0052fbeeba6ad,3,3532,backup_temp/storage/real_chrome_profile/MEIPreload/1.1.0.3/_metadata/verified_contents.json | chrome_mapper_profile/MEIPreload/1.1.0.3/_metadata/verified_contents.json | storage/real_chrome_profile/MEIPreload/1.1.0.3/_metadata/verified_contents.json,LIKELY_SAFE
a0bc246e8e160a9bb32fa60f4e7a04d148a17125f426509466031e07731fdf81,3,3530,backup_temp/storage/real_chrome_profile/SSLErrorAssistant/7/_metadata/verified_contents.json | chrome_mapper_profile/SSLErrorAssistant/7/_metadata/verified_contents.json | storage/real_chrome_profile/SSLErrorAssistant/7/_metadata/verified_contents.json,LIKELY_SAFE
f52714812d68c577a445169d11e84df6751c2d6886bc429643072bb5d61c6c27,4,3966,backup_temp/storage/real_chrome_profile/Default/Extensions/nmmhkkegccagdldgiimedpiccmgmieda/1.0.0.6_0/manifest.json | chrome_mapper_profile/Default/Extensions/nmmhkkegccagdldgiimedpiccmgmieda/1.0.0.6_0/manifest.json | storage/browser_session/Default/Extensions/nmmhkkegccagdldgiimedpiccmgmieda/1.0.0.6_0/manifest.json | storage/real_chrome_profile/Default/Extensions/nmmhkkegccagdldgiimedpiccmgmieda/1.0.0.6_0/manifest.json,LIKELY_SAFE
4e8b69e864f57cddd4dc4e4faf2c28d496874d06016bc22e8d39e0cb69552769,4,3960,backup_temp/storage/real_chrome_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.104.1_0/_locales/sr/messages.json | chrome_mapper_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/sr/messages.json | storage/browser_session/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/sr/messages.json | storage/real_chrome_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/sr/messages.json,LIKELY_SAFE
6cc8b90820b5474238253b5c044555a7b646b1c76acd9068032e672b27dc7c76,3,3516,backup_temp/storage/real_chrome_profile/SafetyTips/3091/_metadata/verified_contents.json | chrome_mapper_profile/SafetyTips/3091/_metadata/verified_contents.json | storage/real_chrome_profile/SafetyTips/3091/_metadata/verified_contents.json,LIKELY_SAFE
06a436552882e7d10f73291897ef84fc56db587516d83bec6d1c7f2195cb930c,2,2627,outputs/publish/runway_phase_i/subtitles/subtitles_styled.ass | outputs/runs/20260611_235927_308_dc20bc1f/publish/subtitles/subtitles_styled.ass,LIKELY_SAFE
7c4c09d19ac4da30cc0f7f521825f44c4dfbc19482a127fbfb2b74b3468f48f1,4,3915,backup_temp/storage/real_chrome_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.104.1_0/_locales/fa/messages.json | chrome_mapper_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/fa/messages.json | storage/browser_session/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/fa/messages.json | storage/real_chrome_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/fa/messages.json,LIKELY_SAFE
a2510b292f6877f8e2788cc48efa3f4feb6572edce04bee9f3eb958deac34d77,2,2610,chrome_mapper_profile/WasmTtsEngine/20260528.1/_metadata/verified_contents.json | storage/real_chrome_profile/WasmTtsEngine/20260528.1/_metadata/verified_contents.json,LIKELY_SAFE
fb6b77c7f566aecf155ab074f53115aed12221b9e7066bb4e329ca8ddbde8cfb,2,2610,project_brain/content_brain_cross_domain_cache/ae2fa950f560d604ca68e59b.json | project_brain/content_brain_cross_domain_cache/f65a30bb9345b84e07c57d5c.json,LIKELY_SAFE
d33327e328e3852e571e191e246a23b9875c8c9733297603a50b803321287bd9,2,2603,ui/web/node_modules/@jridgewell/gen-mapping/types/gen-mapping.d.cts.map | ui/web/node_modules/@jridgewell/gen-mapping/types/gen-mapping.d.mts.map,LIKELY_SAFE
12d006bcf67e238e725ea4cdddca92646b455113a2ff4fc133895b68ebd09651,5,4164,backup_temp/storage/real_chrome_profile/Default/Extensions/ngpampappnmepgilojfohadhhmbhlaek/6.42.64_0/captured.js | chrome_mapper_profile/Default/Extensions/ngpampappnmepgilojfohadhhmbhlaek/6.42.64_0/captured.js | storage/browser_session/Default/Extensions/ngpampappnmepgilojfohadhhmbhlaek/6.42.64_0/captured.js | storage/real_chrome_profile/Default/Extensions/ngpampappnmepgilojfohadhhmbhlaek/6.42.64_0/captured.js | storage/real_chrome_profile/Default/Extensions/ngpampappnmepgilojfohadhhmbhlaek/6.43.1_0/captured.js,LIKELY_SAFE
3d0361a85adfcd35d0de74135723a75b646965e775188f7dcdd35e3e42db788e,4,3855,backup_temp/storage/real_chrome_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.104.1_0/_locales/am/messages.json | chrome_mapper_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/am/messages.json | storage/browser_session/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/am/messages.json | storage/real_chrome_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/am/messages.json,LIKELY_SAFE
c6b5346cf5fc3d1a8e15c3a9e97915318811e9d365e488dcf3a4f1496534622a,2,2559,ui/web/node_modules/@jridgewell/trace-mapping/types/trace-mapping.d.cts.map | ui/web/node_modules/@jridgewell/trace-mapping/types/trace-mapping.d.mts.map,LIKELY_SAFE
b8b67264481bbe3d4bd81b0083eff283016232541e338c67d093f68fcc359cbd,4,3822,backup_temp/storage/real_chrome_profile/Default/Web Applications/Manifest Resources/mpnpojknpmmopombnjdcgaaiekajbnjb/Icons/64.png | chrome_mapper_profile/Default/Web Applications/Manifest Resources/mpnpojknpmmopombnjdcgaaiekajbnjb/Icons/64.png | storage/browser_session/Default/Web Applications/Manifest Resources/mpnpojknpmmopombnjdcgaaiekajbnjb/Icons/64.png | storage/real_chrome_profile/Default/Web Applications/Manifest Resources/mpnpojknpmmopombnjdcgaaiekajbnjb/Icons/64.png,LIKELY_SAFE
5c36d9f6d4e3b6ee1a264abc5da666ab0699dcc54b9cffdc44dc87df306763c8,2,2528,backup_temp/storage/browser_session/Default/Code Cache/js/313add6d59829205_0 | storage/browser_session/Default/Code Cache/js/313add6d59829205_0,LIKELY_SAFE
5da836224d0f3a96f1c5eb5063061aad837ca9fc6fed15d19c66da25cf56f8ac,4,3789,backup_temp/storage/real_chrome_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.104.1_0/_locales/ur/messages.json | chrome_mapper_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/ur/messages.json | storage/browser_session/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/ur/messages.json | storage/real_chrome_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/ur/messages.json,LIKELY_SAFE
4e8a7811e12e69074159db5e28c11c18e4de29e175f50f96a3febf0a3e643b34,2,2522,venv/Lib/site-packages/colorama/ansi.py | venv/Lib/site-packages/pip/_vendor/colorama/ansi.py,LIKELY_SAFE
abd0919121956ab535e6a235de67764f46cfc944071fcf2302148f5fb0e8c65a,4,3732,backup_temp/storage/real_chrome_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.104.1_0/_locales/ar/messages.json | chrome_mapper_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/ar/messages.json | storage/browser_session/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/ar/messages.json | storage/real_chrome_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/ar/messages.json,LIKELY_SAFE
19a10b38e0a2ea27bf315bddbcfba056658748ba2cb5fb1eeac6ce57ee24ee17,2,2477,chrome_mapper_profile/Default/Web Applications/Manifest Resources/fmgjjmmmlfnkbppncabfkddbjimcfncm/Icons/48.png | storage/browser_session/Default/Web Applications/Manifest Resources/fmgjjmmmlfnkbppncabfkddbjimcfncm/Icons/48.png,LIKELY_SAFE
8973c1336df2b3fef69623a4019eb26dd62efed8f7af7280ff55a6355d1a1f6a,2,2438,backup_temp/engines/intro_thumbnail_frame_engine.py | engines/intro_thumbnail_frame_engine.py,LIKELY_SAFE
a9ea02970c3de25fccdbd512a08e3e1884a60d5bfb3f45490ad430f11614c4d5,2,2438,project_brain/content_brain_cross_domain_cache/3f7b24bfd02521195329124b.json | project_brain/content_brain_cross_domain_cache/472d3a1d0158956222b6fd88.json,LIKELY_SAFE
e6a388a37190319e75b74c83114f1357ed1c71dc07d09c9e1909bb202f947dc0,4,3648,backup_temp/storage/real_chrome_profile/Default/Web Applications/Manifest Resources/kefjledonklijopmnomlcbpllchaibag/Icons/48.png | chrome_mapper_profile/Default/Web Applications/Manifest Resources/kefjledonklijopmnomlcbpllchaibag/Icons/48.png | storage/browser_session/Default/Web Applications/Manifest Resources/kefjledonklijopmnomlcbpllchaibag/Icons/48.png | storage/real_chrome_profile/Default/Web Applications/Manifest Resources/kefjledonklijopmnomlcbpllchaibag/Icons/48.png,LIKELY_SAFE
30f44cfad052d73d86d12fa20cfc111563a3b2e4523b43f7d66d934ba8dace91,4,3615,backup_temp/storage/real_chrome_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.104.1_0/_locales/zh_HK/messages.json | chrome_mapper_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/zh_HK/messages.json | storage/browser_session/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/zh_HK/messages.json | storage/real_chrome_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/zh_HK/messages.json,LIKELY_SAFE
02fbf2ed8c9bdb816468744182b40a61955c9c30c8f7bad3a7080e87eb4fd14d,2,2408,project_brain/content_brain_cross_domain_cache/7df6693a086ff571c82904f8.json | project_brain/content_brain_cross_domain_cache/f850e4f9143569bd47e71619.json,LIKELY_SAFE
92f1246c21dd5fd7266ebfd65798c61e403d01a816cc3cf780db5c8aa2e3d9c9,8,4151,backup_temp/storage/real_chrome_profile/Default/Extensions/nmmhkkegccagdldgiimedpiccmgmieda/1.0.0.6_0/_locales/en/messages.json | backup_temp/storage/real_chrome_profile/Default/Extensions/nmmhkkegccagdldgiimedpiccmgmieda/1.0.0.6_0/_locales/en_GB/messages.json | chrome_mapper_profile/Default/Extensions/nmmhkkegccagdldgiimedpiccmgmieda/1.0.0.6_0/_locales/en/messages.json | chrome_mapper_profile/Default/Extensions/nmmhkkegccagdldgiimedpiccmgmieda/1.0.0.6_0/_locales/en_GB/messages.json | storage/browser_session/Default/Extensions/nmmhkkegccagdldgiimedpiccmgmieda/1.0.0.6_0/_locales/en/messages.json | storage/browser_session/Default/Extensions/nmmhkkegccagdldgiimedpiccmgmieda/1.0.0.6_0/_locales/en_GB/messages.json | storage/real_chrome_profile/Default/Extensions/nmmhkkegccagdldgiimedpiccmgmieda/1.0.0.6_0/_locales/en/messages.json | storage/real_chrome_profile/Default/Extensions/nmmhkkegccagdldgiimedpiccmgmieda/1.0.0.6_0/_locales/en_GB/messages.json,LIKELY_SAFE
f0fdea3e38e603e75fce78ce1190b184a528d75cda2e3a753fe581f40254be97,2,2366,backup_temp/storage/browser_session/Default/Code Cache/js/2e99607534b4cb25_0 | storage/browser_session/Default/Code Cache/js/2e99607534b4cb25_0,LIKELY_SAFE
34ac08f3c4f2d42962a3395508818b48ca323d22f498738cc9f09e78cb197d73,4,3480,backup_temp/storage/real_chrome_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.104.1_0/_locales/ja/messages.json | chrome_mapper_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/ja/messages.json | storage/browser_session/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/ja/messages.json | storage/real_chrome_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/ja/messages.json,LIKELY_SAFE
7ff3d3f671871de805810ef10b82bf117a60d1b909aa915688ce7d04b22dc6dc,3,3058,backup_temp/storage/real_chrome_profile/Subresource Filter/Unindexed Rules/9.68.0/_metadata/verified_contents.json | chrome_mapper_profile/Subresource Filter/Unindexed Rules/9.68.0/_metadata/verified_contents.json | storage/real_chrome_profile/Subresource Filter/Unindexed Rules/9.68.0/_metadata/verified_contents.json,LIKELY_SAFE
4c778c0b53df1e98a7fd4c0302d65783b6dfbfba856cd0025301eb673bacea4e,3,3046,backup_temp/backup_temp/postprocess_existing_video.py | backup_temp/postprocess_existing_video.py | postprocess_existing_video.py,LIKELY_SAFE
4e41436d716c39ec150a73d25c427591ac0814b0fffc4b6ff1ea4dda2c24ef45,2,2283,backup_temp/storage/backups/main.py.20260515_221126.bak | storage/backups/main.py.20260515_221126.bak,LIKELY_SAFE
a022ded24e2e2b5e8c0388109f4617647b72a9a06540f438b0243985aa3fc43e,5,3636,backup_temp/storage/real_chrome_profile/Default/Extensions/ngpampappnmepgilojfohadhhmbhlaek/6.42.64_0/images/headBkgd.gif | chrome_mapper_profile/Default/Extensions/ngpampappnmepgilojfohadhhmbhlaek/6.42.64_0/images/headBkgd.gif | storage/browser_session/Default/Extensions/ngpampappnmepgilojfohadhhmbhlaek/6.42.64_0/images/headBkgd.gif | storage/real_chrome_profile/Default/Extensions/ngpampappnmepgilojfohadhhmbhlaek/6.42.64_0/images/headBkgd.gif | storage/real_chrome_profile/Default/Extensions/ngpampappnmepgilojfohadhhmbhlaek/6.43.1_0/images/headBkgd.gif,LIKELY_SAFE
bc7f282b19e398aba2f91dd4b98d04f349ec79b5327e38ef31fd267a62b0c1f4,2,2261,backup_temp/storage/real_chrome_profile/Default/Service Worker/CacheStorage/579544fd7d0441717f082c9eb123588966aa57ac/7cae23aa-8b96-4bfb-a2f4-a3792020a785/b2a793687436fddb_0 | storage/real_chrome_profile/Default/Service Worker/CacheStorage/579544fd7d0441717f082c9eb123588966aa57ac/7cae23aa-8b96-4bfb-a2f4-a3792020a785/b2a793687436fddb_0,LIKELY_SAFE
a45ee7555d019a67fbe092898d1aef0b1d02a9f6679ab84461ff515b4460d706,2,2252,ui/web/node_modules/nanoid/index.d.cts | ui/web/node_modules/nanoid/index.d.ts,LIKELY_SAFE
bb1de4c519b189ba8d4eed7e35f2654c118afc4956037c555529c89f7604b4c0,2,2249,backup_temp/storage/real_chrome_profile/Default/Service Worker/CacheStorage/579544fd7d0441717f082c9eb123588966aa57ac/7cae23aa-8b96-4bfb-a2f4-a3792020a785/fdc2566f872dd382_0 | storage/real_chrome_profile/Default/Service Worker/CacheStorage/579544fd7d0441717f082c9eb123588966aa57ac/7cae23aa-8b96-4bfb-a2f4-a3792020a785/fdc2566f872dd382_0,LIKELY_SAFE
83ef95a95ee50fcd2d960be5f14d20d591a2f5265fd4902e9cc8817749643557,4,3351,backup_temp/storage/real_chrome_profile/Default/Web Applications/Manifest Resources/mpnpojknpmmopombnjdcgaaiekajbnjb/Icons/48.png | chrome_mapper_profile/Default/Web Applications/Manifest Resources/mpnpojknpmmopombnjdcgaaiekajbnjb/Icons/48.png | storage/browser_session/Default/Web Applications/Manifest Resources/mpnpojknpmmopombnjdcgaaiekajbnjb/Icons/48.png | storage/real_chrome_profile/Default/Web Applications/Manifest Resources/mpnpojknpmmopombnjdcgaaiekajbnjb/Icons/48.png,LIKELY_SAFE
4c8f05f9760aea3f04a71bac25ea96eb4eb6fccdb1e648b81d379f12bc697afa,5,3540,backup_temp/storage/real_chrome_profile/Default/Extensions/ngpampappnmepgilojfohadhhmbhlaek/6.42.64_0/images/logo16.png | chrome_mapper_profile/Default/Extensions/ngpampappnmepgilojfohadhhmbhlaek/6.42.64_0/images/logo16.png | storage/browser_session/Default/Extensions/ngpampappnmepgilojfohadhhmbhlaek/6.42.64_0/images/logo16.png | storage/real_chrome_profile/Default/Extensions/ngpampappnmepgilojfohadhhmbhlaek/6.42.64_0/images/logo16.png | storage/real_chrome_profile/Default/Extensions/ngpampappnmepgilojfohadhhmbhlaek/6.43.1_0/images/logo16.png,LIKELY_SAFE
e9a1e0802064ad2b01b1097066fedc2c18d8edb8cc915039ccd9d8164a2f0f7c,3,2890,backup_temp/backup_temp/test_clip_audio_sync.py | backup_temp/test_clip_audio_sync.py | test_clip_audio_sync.py,LIKELY_SAFE
769d154fbde32a915af110b1123650bc79f4cbe675acc66e005265bf069c6c6c,4,3240,ui/web/node_modules/@jridgewell/gen-mapping/LICENSE | ui/web/node_modules/@jridgewell/remapping/LICENSE | ui/web/node_modules/@jridgewell/sourcemap-codec/LICENSE | ui/web/node_modules/@jridgewell/trace-mapping/LICENSE,LIKELY_SAFE
7fcb89cf8d975c3982b3fe815e53224e7548b73fcf1b65e613b2867fddcb3077,3,2878,backup_temp/storage/real_chrome_profile/FileTypePolicies/145.0.7584.0/_metadata/verified_contents.json | chrome_mapper_profile/FileTypePolicies/145.0.7584.0/_metadata/verified_contents.json | storage/real_chrome_profile/FileTypePolicies/145.0.7584.0/_metadata/verified_contents.json,LIKELY_SAFE
0006fd29d0522f03ac684e9388bbac236296e72275ec28ac9c215f0be7fdb90b,2,2150,backup_temp/storage/real_chrome_profile/Default/Service Worker/CacheStorage/579544fd7d0441717f082c9eb123588966aa57ac/7cae23aa-8b96-4bfb-a2f4-a3792020a785/405dcfa581a33f6f_0 | storage/real_chrome_profile/Default/Service Worker/CacheStorage/579544fd7d0441717f082c9eb123588966aa57ac/7cae23aa-8b96-4bfb-a2f4-a3792020a785/405dcfa581a33f6f_0,LIKELY_SAFE
597c5f32bc999746bc5c2ed1e5115c523b7eb1d33f81b042203e1c1df4bbcafe,4,3222,backup_temp/storage/real_chrome_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.104.1_0/_locales/vi/messages.json | chrome_mapper_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/vi/messages.json | storage/browser_session/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/vi/messages.json | storage/real_chrome_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/vi/messages.json,LIKELY_SAFE
ab77953666d62461bf4b40e2b7f4b7028f2a42acffe4f6135c500a0597b9cabe,3,2862,venv/Lib/site-packages/pip/_vendor/packaging/_structures.py | venv/Lib/site-packages/pkg_resources/_vendor/packaging/_structures.py | venv/Lib/site-packages/setuptools/_vendor/packaging/_structures.py,LIKELY_SAFE
ba98509580b9fecb182d8d1949e507fd317f68c9263b21bc32972428fcab4a4b,2,2135,backup_temp/storage/browser_session/Default/IndexedDB/https_hailuoai.video_0.indexeddb.leveldb/000008.ldb | storage/browser_session/Default/IndexedDB/https_hailuoai.video_0.indexeddb.leveldb/000008.ldb,LIKELY_SAFE
feb1f8ba850388cde225fc9d9a9bc6f27ce84eb399d3bf8b7422e0cb31ae467a,5,3416,backup_temp/storage/real_chrome_profile/Default/Extensions/ngpampappnmepgilojfohadhhmbhlaek/6.42.64_0/images/logo16x.png | chrome_mapper_profile/Default/Extensions/ngpampappnmepgilojfohadhhmbhlaek/6.42.64_0/images/logo16x.png | storage/browser_session/Default/Extensions/ngpampappnmepgilojfohadhhmbhlaek/6.42.64_0/images/logo16x.png | storage/real_chrome_profile/Default/Extensions/ngpampappnmepgilojfohadhhmbhlaek/6.42.64_0/images/logo16x.png | storage/real_chrome_profile/Default/Extensions/ngpampappnmepgilojfohadhhmbhlaek/6.43.1_0/images/logo16x.png,LIKELY_SAFE
958c0f664fca20855fa84293566b2ddb7f297185619143457d6479e6ac81d240,4,3195,backup_temp/storage/real_chrome_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.104.1_0/_locales/hu/messages.json | chrome_mapper_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/hu/messages.json | storage/browser_session/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/hu/messages.json | storage/real_chrome_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/hu/messages.json,LIKELY_SAFE
b9066a162bee00fd50dc48c71b32b69dffa362a01f84b45698b017a624f46824,4,3189,backup_temp/storage/real_chrome_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.104.1_0/_locales/tr/messages.json | chrome_mapper_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/tr/messages.json | storage/browser_session/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/tr/messages.json | storage/real_chrome_profile/Default/Extensions/ghbmnnjooekpmoecnnnilnnbdlolhkhi/1.106.1_0/_locales/tr/messages.json,LIKELY_SAFE
23fb4d1613fb426612119928a7222ca84a9cba4ba081a8b1be7f2565c013c590,4,3183,backup_temp/storage/real_chrome_profile/Default/Web Applications/Manifest Resources/fhihpiojkbmbpdjeoajapmgkhlnakfjf/Icons/32.png | chrome_mapper_profile/Default/Web Applications/Manifest Resources/fhihpiojkbmbpdjeoajapmgkhlnakfjf/Icons/32.png | storage/browser_session/Default/Web Applications/Manifest Resources/fhihpiojkbmbpdjeoajapmgkhlnakfjf/Icons/32.png | storage/real_chrome_profile/Default/Web Applications/Manifest Resources/fhihpiojkbmbpdjeoajapmgkhlnakfjf/Icons/32.png,LIKELY_SAFE
f6fbf1bcb260cc86256fc494f388f7b27d10865fbf8f61517dee25af4d58d6e8,3,2828,backup_temp/storage/real_chrome_profile/hyphen-data/120.0.6050.0/hyph-pt.hyb | chrome_mapper_profile/hyphen-data/120.0.6050.0/hyph-pt.hyb | storage/real_chrome_profile/hyphen-data/120.0.6050.0/hyph-pt.hyb,LIKELY_SAFE
